    Hytra-M         Hytra-NM        LORS
4	1.488759	    4.090826	    274.761031
5	2.036746	    28.66205	    1614.0854
6	6.1878746	    43.757492	    1956.5
7	18.4914788	    38.36691	    2033.825
8   21.9476872    56.491351       2265.494
